,track,artist,album,popularity,time,release_date,track_number,danceability,energy,key,loudness,mode,speechiness,acoustincess,instrumentalness,liveness,valence,tempo,time_signature,genre
183,No Te Preocupes por Mi,Leiva,No Te Preocupes por Mi,45,228325,2018-12-14,1,0.313,0.608,7,-5.746,1,0.0367,0.114,1.06e-06,0.104,0.341,151.872,4,indie
184,23 de Junio,Vetusta Morla,"Mismo Sitio, Distinto Lugar",57,207480,2017-11-09,5,0.442,0.473,9,-8.63,0,0.0394,0.616,1.17e-06,0.0693,0.547,172.879,3,indie
185,Merlí,Miss Caffeina,Merlí,58,210666,2018-11-21,1,0.688,0.504,2,-7.978,1,0.0348,0.00249,0.000111,0.149,0.456,95.99,4,indie
186,Física Moderna,Carlos Sadness,Diferentes Tipos de Luz,58,214508,2018-02-23,1,0.671,0.782,11,-5.034,0,0.0452,0.117,1.38e-05,0.175,0.59,146.06,4,indie
187,Pausa,IZAL,Autoterapia,60,172516,2018-03-09,5,0.504,0.311,11,-11.37,0,0.028,0.869,0.00218,0.097,0.0801,81.956,4,indie
188,Amasijo de huesos,Sidecars,Cuestión de gravedad,62,275640,2017-10-13,4,0.725,0.725,11,-4.881,1,0.0278,0.232,0.0,0.105,0.494,131.989,4,indie
189,Maldita Dulzura,Vetusta Morla,Mapas,60,227546,2011,7,0.262,0.513,4,-6.993,0,0.0302,0.884,0.0192,0.0952,0.473,182.886,3,indie
190,Perdona (Ahora Sí Que Sí),Carolina Durante,Perdona (Ahora Sí Que Sí),59,166919,2018-11-23,1,0.556,0.921,10,-3.753,1,0.0446,0.000213,2.18e-05,0.112,0.529,135.06,4,indie
191,Isla Morenita,Carlos Sadness,Isla Morenita,60,197061,2019-01-30,1,0.66,0.691,0,-5.939,1,0.0893,0.248,0.00019,0.196,0.637,95.061,4,indie
192,La Mujer de Verde,IZAL,Magia & Efectos Especiales,60,304573,2012-04-12,7,0.507,0.73,7,-5.66,1,0.0514,0.187,5.14e-06,0.0843,0.244,151.965,4,indie
193,Nubes de papel (feat. IZAL) - En Estudio Uno,DePedro,Nubes de papel (feat. IZAL) [En Estudio Uno],52,257800,2018-09-28,1,0.47,0.627,7,-7.473,0,0.0588,0.23,0.0,0.122,0.346,143.995,4,indie
194,Maravilloso,Sidonie,Maravilloso,53,262785,2018-06-15,1,0.708,0.865,9,-3.892,1,0.0412,0.193,0.0,0.155,0.723,118.006,4,indie
195,La fuerza del destino,Love of Lesbian,La fuerza del destino,55,299375,2019-03-22,1,0.554,0.735,7,-6.535,1,0.0277,0.602,0.000492,0.0973,0.492,96.023,4,indie
196,Consejo de Sabios,Vetusta Morla,"Mismo Sitio, Distinto Lugar",57,318280,2017-11-09,4,0.245,0.54,4,-7.153,0,0.0343,0.156,0.000355,0.107,0.269,93.622,4,indie
197,Pequeña Gran Revolución,IZAL,Copacabana,60,275493,2015-09-18,6,0.578,0.791,9,-5.758,1,0.0315,0.0975,5.58e-05,0.118,0.162,105.042,4,indie
198,Sargento de Hierro,Morgan,Sargento de Hierro,47,239497,2018-03-09,1,0.524,0.244,10,-8.363,1,0.0283,0.331,0.00045,0.0681,0.175,132.916,4,indie
199,Reina,Miss Caffeina,Reina,53,201093,2019-01-18,1,0.572,0.552,1,-8.924,0,0.0466,0.00738,0.0255,0.128,0.34,129.891,4,indie
200,Te Quiero un Poco,Carlos Sadness,Diferentes Tipos de Luz,59,206129,2018-02-23,5,0.776,0.628,7,-6.558,1,0.0487,0.489,0.000257,0.3,0.771,133.037,4,indie
201,Punto Sin Retorno,Vetusta Morla,"Mismo Sitio, Distinto Lugar",52,280840,2017-11-09,8,0.538,0.652,0,-8.668,1,0.0351,0.413,0.0345,0.109,0.331,83.022,4,indie
202,Qué Bien,IZAL,Magia & Efectos Especiales,60,273893,2012-04-12,6,0.632,0.51,10,-8.018,1,0.0345,0.564,1.51e-06,0.279,0.443,134.024,4,indie
203,Nuclear,Leiva,Nuclear,38,235645,2019-01-25,1,0.444,0.684,0,-5.598,1,0.0323,0.0331,0.0,0.195,0.541,159.908,4,indie
204,Hoy Empieza Todo,Viva Suecia,Hoy Empieza Todo,49,166908,2018-03-09,1,0.357,0.909,1,-3.449,0,0.103,0.0331,0.0151,0.112,0.287,169.979,4,indie
205,Emborracharme,Lori Meyers,Impronta,4,212026,2013-01-01,5,0.516,0.863,7,-6.784,1,0.0503,0.518,0.000975,0.358,0.921,155.999,3,indie
206,Deséame Suerte,Vetusta Morla,"Mismo Sitio, Distinto Lugar",54,229786,2017-11-09,1,0.539,0.849,9,-5.474,1,0.0285,0.327,0.0,0.125,0.35,97.03,4,indie
207,Bill Murray,IZAL,Autoterapia,56,340384,2018-03-09,4,0.544,0.697,2,-6.307,0,0.0386,0.171,0.0,0.0766,0.327,94.222,4,indie
208,Lobos,Leiva,Lobos,34,217833,2019-02-15,1,0.595,0.831,11,-5.761,0,0.0642,0.000277,2.79e-05,0.354,0.708,128.017,4,indie
209,Hoy la Bestia Cena en Casa - Radio Edit,Zahara,Hoy la Bestia Cena en Casa (Radio Edit),51,244293,2018-09-28,1,0.614,0.587,0,-8.202,1,0.0269,0.0257,0.559,0.133,0.172,127.927,4,indie
210,Nunca Nadie Pudo Volar,La Casa Azul,Nunca Nadie Pudo Volar,51,287589,2018-09-18,1,0.621,0.842,5,-6.87,1,0.0333,0.0347,0.0229,0.474,0.287,125.995,4,indie
211,La Vieja Escuela,Vetusta Morla,"Mismo Sitio, Distinto Lugar",52,253333,2017-11-09,9,0.529,0.858,5,-7.28,1,0.0943,0.0643,0.00179,0.17,0.294,130.014,4,indie
212,Dopamina,Veintiuno,Dopamina,46,214458,2018-05-04,1,0.608,0.815,0,-6.631,1,0.0341,0.0417,2.22e-06,0.351,0.616,113.999,4,indie
213,Los Amigos Que Perdí,Dorian,Diez Años y un Día,53,251752,2015-04-13,3,0.53,0.703,5,-7.88,1,0.024,0.102,7.27e-05,0.241,0.534,93.982,4,indie
214,La Inmensidad,La Maravillosa Orquesta del Alcohol,La Inmensidad,48,207140,2017-09-01,1,0.599,0.395,6,-7.723,0,0.0297,0.173,0.0,0.0618,0.364,130.903,3,indie
215,El Álbum,Shinova,El Álbum,46,244995,2018-09-07,1,0.51,0.861,11,-8.101,0,0.0435,0.0102,0.00021,0.0529,0.615,74.982,4,indie
216,Mi accidente preferido (con Juancho Sidecars y Sidecars),Despistaos,Mi accidente preferido (con Juancho Sidecars y Sidecars),58,206260,2019-02-22,1,0.626,0.689,7,-5.344,1,0.0256,0.188,0.0,0.152,0.58,97.975,4,indie
217,Copacabana,IZAL,Copacabana,58,216566,2015-07-14,1,0.62,0.81,9,-7.194,0,0.0485,0.0093,4.51e-06,0.207,0.512,144.924,4,indie
218,No mires a los ojos de la gente,Ivan Ferreiro,No mires a los ojos de la gente,48,272579,2018-08-31,1,0.498,0.832,0,-7.84,1,0.0336,0.0226,0.0221,0.086,0.636,145.01,4,indie
219,Bajo el Mismo Techo (feat. Zahara),Carlos Sadness,Bajo el Mismo Techo (feat. Zahara),51,197878,2019-01-24,1,0.665,0.674,11,-7.448,0,0.0473,0.151,1.85e-06,0.113,0.565,99.103,4,indie
220,A Dónde Ir,Viva Suecia,A Dónde Ir,48,246923,2016-12-02,1,0.339,0.907,8,-3.248,1,0.0509,6.05e-05,9.32e-06,0.0683,0.152,121.083,4,indie
221,Hombre de ninguna parte,Xoel López,Atlántico,45,221693,2012-04-17,1,0.534,0.464,5,-9.474,1,0.0285,0.61,0.0257,0.0947,0.728,96.041,4,indie
222,El Pozo,IZAL,Autoterapia,58,235317,2018-03-09,2,0.635,0.812,7,-5.714,1,0.0673,0.24,0.0,0.362,0.336,116.963,4,indie
223,Turnedo,Ivan Ferreiro,Canciones para el tiempo y la distancia,57,278333,2005-04-05,3,0.621,0.615,9,-6.596,1,0.032,0.649,0.0,0.0891,0.179,102.954,4,indie
224,Cuarteles de Invierno,Vetusta Morla,La Deriva,53,235813,2014,10,0.455,0.673,9,-6.302,1,0.0295,0.274,0.000945,0.0863,0.307,171.719,4,indie
225,Hale Bopp,Carlos Sadness,Hale Bopp,2,227829,2018-01-12,1,0.471,0.758,11,-5.205,0,0.0533,0.00223,0.00179,0.104,0.78,168.01,4,indie
226,Guerra y Paz,Zahara,Astronauta (Versión Exclusiva de Spotify),48,236400,2018-11-16,2,0.488,0.579,7,-5.333,1,0.0236,0.179,1.88e-05,0.231,0.333,82.955,4,indie
227,El Baile,IZAL,Copacabana,57,248866,2015-09-18,3,0.562,0.85,11,-5.092,1,0.0609,0.0487,0.0,0.0912,0.581,149.946,4,indie
228,Viento de Cara,Supersubmarina,Viento de Cara,54,257106,2014-09-22,1,0.522,0.715,9,-4.831,1,0.0342,0.0105,0.000827,0.311,0.316,129.999,4,indie
229,Copenhague,Vetusta Morla,Un Día en el Mundo,60,303693,2008,4,0.559,0.742,9,-3.945,1,0.0243,0.411,0.0107,0.133,0.482,92.959,4,indie
230,La Llamada,Leiva,La Llamada,63,240205,2017-09-27,1,0.623,0.488,2,-8.246,1,0.029,0.5,0.000211,0.131,0.169,114.019,4,indie
231,Nivel Inexperto,Second,Viaje Iniciático,51,293975,2015-10-09,2,0.531,0.76,8,-3.483,1,0.0257,0.0524,0.0,0.331,0.381,95.072,4,indie
232,Autoterapia,IZAL,Autoterapia,54,277318,2018-03-09,1,0.468,0.884,0,-6.683,0,0.127,0.0352,1.52e-05,0.294,0.333,137.951,3,indie
233,Prende,Miss Caffeina,Oh Long Johnson,51,209360,2019-03-01,6,0.649,0.482,9,-8.322,1,0.029,0.000126,1.32e-05,0.158,0.439,97.972,4,indie
234,Podría Ser Peor,La Casa Azul,Podría Ser Peor,52,255001,2016-10-28,1,0.669,0.898,5,-5.41,1,0.0477,0.0431,0.00694,0.142,0.594,125.007,4,indie
235,Longitud de Onda,Carlos Sadness,Longitud de Onda,1,202545,2018-02-02,1,0.538,0.87,6,-4.806,0,0.219,0.0649,0.000327,0.0617,0.514,120.055,4,indie
236,Charo (feat. Los Detectives),Quique Gonzalez,Me Mata Si Me Necesitas (feat. Los Detectives),50,160613,2016-03-25,4,0.662,0.692,5,-5.114,1,0.0224,0.105,1.9e-05,0.222,0.774,109.937,4,indie
237,Vencedores invisibles,IZAL,Vencedores invisibles,50,270921,2019-02-15,1,0.36,0.527,7,-9.772,0,0.096,0.65,7.12e-06,0.108,0.222,163.928,3,indie
238,El Relámpago,Amaia,El Relámpago,63,276774,2019-05-02,1,0.565,0.546,10,-6.641,1,0.0261,0.208,0.000228,0.125,0.181,100.03,4,indie
239,El Tiempo Pasará,Lori Meyers,Impronta,50,242560,2013-01-01,2,0.606,0.687,9,-7.243,1,0.0322,0.141,0.00199,0.249,0.655,108.02,4,indie
240,Lucha De Gigantes,Love of Lesbian,Lucha De Gigantes,57,206880,2010-01-01,1,0.729,0.482,4,-6.5,0,0.0301,0.339,4.38e-05,0.159,0.361,108.133,4,indie
241,Rincón Exquisito,Second,Fracciones de un Segundo,52,307146,2009-01-20,1,0.552,0.859,4,-5.723,1,0.0322,0.00284,0.000389,0.125,0.315,127.991,4,indie
242,Doin' Time,Lana Del Rey,Doin' Time,79,201996,2019-05-17,1,0.621,0.692,7,-5.837,0,0.0435,0.336,0.000458,0.0877,0.446,144.968,4,indie
243,Honeypie,Johnny Utah,Honeypie,58,135521,2019-04-25,1,0.742,0.678,5,-4.605,0,0.192,0.0698,0.0,0.151,0.927,115.05,4,indie
244,dancing around,flor,dancing around / slow motion,56,233960,2019-05-06,1,0.727,0.696,10,-6.027,0,0.0327,0.00699,7.3e-05,0.118,0.654,114.984,4,indie
245,Can I Call You Tonight?,Dayglow,Fuzzybrain,64,278769,2018-09-28,2,0.641,0.842,9,-7.27,1,0.0292,0.132,0.91,0.419,0.5,129.98,4,indie
246,Flowers,Ra Ra Riot,Flowers,55,297720,2019-05-17,1,0.558,0.757,5,-4.894,1,0.0378,0.151,0.0,0.0957,0.645,92.192,4,indie
247,A Phone Call In Amsterdam,Valley,A Phone Call In Amsterdam,56,233373,2019-03-15,1,0.523,0.643,1,-7.895,1,0.0341,0.00518,0.0,0.318,0.378,100.028,4,indie
248,The River,AURORA,The River,56,217853,2019-05-10,1,0.569,0.738,2,-5.739,1,0.0374,0.102,0.0117,0.0996,0.242,94.967,4,indie
249,Malibu Barbie,Miya Folick,Malibu Barbie,44,177984,2019-05-23,1,0.851,0.668,6,-6.126,0,0.038,0.0164,0.185,0.0967,0.836,111.024,4,indie
250,Obsessed,Hatchie,Obsessed,46,313846,2019-05-17,1,0.548,0.945,7,-6.956,1,0.0366,0.00479,0.00149,0.292,0.556,129.987,4,indie
251,Get Stüpid,bülow,Crystalline,68,172800,2019-04-05,2,0.843,0.797,11,-4.597,0,0.0419,0.202,0.000117,0.0822,0.613,109.973,4,indie
252,Therapy,Dresage,Therapy,32,176695,2019-04-17,1,0.651,0.679,1,-3.74,1,0.0756,0.0328,0.0,0.0907,0.231,107.124,4,indie
253,Low,JR JR,Low,47,198391,2019-05-17,1,0.584,0.764,10,-7.98,1,0.108,0.276,0.0,0.202,0.57,86.002,4,indie
254,Ecstatic Baby,Yeasayer,Ecstatic Baby,52,174170,2019-05-17,1,0.689,0.947,8,-4.511,1,0.032,0.228,0.00183,0.34,0.883,119.976,4,indie
255,Sad Song,Cate,Sad Song,39,190780,2019-05-09,1,0.697,0.641,2,-4.473,1,0.0416,0.0122,1e-06,0.111,0.19,129.974,4,indie
256,Falling for You,okaywill,Falling for You,43,168960,2019-05-17,1,0.879,0.379,7,-8.871,1,0.0501,0.4,0.000102,0.0978,0.854,125.005,4,indie
257,Twenty Something,Nightly,Twenty Something,45,276956,2019-03-29,1,0.642,0.59,8,-6.31,1,0.0268,0.0846,8.86e-05,0.21,0.0996,99.986,4,indie
258,Colder When It Rains,X Lovers,Colder When It Rains,60,174101,2019-05-03,1,0.709,0.651,5,-4.762,1,0.0442,0.203,0.0,0.127,0.589,84.932,4,indie
259,prom dress,mxmtoon,prom dress,64,197933,2019-05-07,1,0.56,0.674,10,-6.048,1,0.0446,0.698,0.0,0.123,0.421,119.942,4,indie
260,Call On Me,Litany,Call On Me,46,222807,2018-07-31,1,0.707,0.706,1,-6.761,0,0.0468,0.021,7.15e-06,0.073,0.627,99.954,4,indie
261,Wu Baby,IDER,Wu Baby,51,219520,2019-05-17,1,0.607,0.661,4,-5.546,0,0.0744,0.228,0.0,0.178,0.479,159.912,3,indie
262,I Found Out,The Head and the Heart,I Found Out,58,233039,2019-05-13,1,0.605,0.713,2,-5.353,1,0.0295,0.0131,0.0,0.445,0.458,103.342,4,indie
263,Alligator,Of Monsters and Men,Alligator,68,184026,2019-05-03,1,0.581,0.934,8,-5.511,1,0.0547,0.000169,0.00297,0.0901,0.391,120.024,4,indie
264,See Through,The Band CAMINO,Daphne Blue / See Through,61,180990,2019-05-14,2,0.577,0.811,2,-5.123,1,0.075,0.0394,0.0,0.114,0.666,92.002,4,indie
265,A Labour Of Love,whenyoung,Reasons To Dream,49,268306,2019-05-24,4,0.262,0.575,11,-3.261,1,0.0328,0.000557,2.29e-06,0.186,0.132,189.773,4,indie
266,Going up the Coast,Clay and Friends,Going up the Coast,57,174613,2018-12-14,1,0.688,0.655,2,-6.332,1,0.135,0.35,2.39e-05,0.113,0.627,118.334,4,indie
267,one more touch,joan,one more touch,51,196653,2019-05-17,1,0.815,0.706,10,-7.004,1,0.0474,0.00498,4.12e-05,0.0966,0.786,99.97,4,indie
268,I Like (the idea of) You,Tessa Violet,I Like (the idea of) You,60,168480,2019-05-03,1,0.826,0.642,5,-5.364,0,0.0324,0.0863,9.86e-05,0.128,0.638,120.975,4,indie
269,Pink & Blue,Tycho,Pink & Blue,53,259165,2019-05-14,1,0.671,0.546,0,-10.9,1,0.0388,0.0948,0.205,0.259,0.384,118.003,4,indie
270,Monacillo,Argonaut & Wasp,Monacillo,41,235813,2019-05-15,1,0.658,0.838,0,-6.539,1,0.0317,0.032,0.0,0.0776,0.762,126.965,4,indie
271,Slip Slide,Ess See,Slip Slide,38,198266,2019-05-23,1,0.758,0.597,0,-7.591,1,0.233,0.193,9.11e-05,0.0895,0.723,77.492,4,indie
272,I Wonder,Bay Ledges,In Waves,30,196811,2018-11-30,1,0.772,0.541,1,-9.386,1,0.0374,0.0177,0.248,0.0924,0.625,119.012,4,indie
273,The Others,whenyoung,The Others,46,237346,2019-05-15,1,0.532,0.827,0,-3.959,1,0.0338,0.000377,0.000264,0.14,0.454,133.979,4,indie
274,NASA's Fake,Raffaella,NASA's Fake,43,210110,2019-03-22,1,0.812,0.404,11,-9.648,0,0.244,0.396,0.00113,0.0712,0.414,160.018,4,indie
275,braindead,Elohim,BRAINDEAD,54,210580,2019-05-10,5,0.603,0.505,1,-6.886,1,0.0602,0.411,0.0,0.132,0.372,77.482,4,indie
276,Naked Alone,L Devine,Naked Alone,53,217565,2019-05-17,1,0.9,0.527,7,-5.445,1,0.0449,0.0291,0.000536,0.31,0.702,104.978,4,indie
277,Drive,Misty Mtn,Missed Your Call,48,198814,2019-05-09,1,0.723,0.334,11,-10.984,1,0.0735,0.747,0.000218,0.116,0.381,85.901,4,indie
278,lost cause,Silver Sphere,lost cause,49,187213,2019-05-01,1,0.521,0.509,0,-8.667,1,0.03,0.474,0.00111,0.144,0.38,120.936,4,indie
279,King Of Capulet,X Lovers,King Of Capulet,55,144271,2019-05-17,1,0.826,0.78,6,-4.417,0,0.0474,0.0644,0.000312,0.294,0.55,108.999,4,indie
280,Twist,Dizzy,Twist,36,217640,2019-05-15,1,0.568,0.6,5,-4.809,1,0.0413,0.142,0.019,0.145,0.629,162.023,4,indie
281,Late Night Feelings (feat. Lykke Li),Mark Ronson,Late Night Feelings (feat. Lykke Li),76,251028,2019-04-12,1,0.688,0.729,4,-6.56,0,0.0573,0.437,0.00369,0.0928,0.469,110.055,4,indie
282,I Try,Anna Sofia,I Try,28,212883,2019-05-24,1,0.778,0.48,7,-6.372,0,0.0368,0.379,0.000827,0.0678,0.714,104.992,4,indie
283,Hutch,Barrie,Happy to Be Here,54,146933,2019-05-03,10,0.652,0.494,6,-10.122,0,0.0338,0.369,0.705,0.335,0.431,96.024,4,indie
284,Side Effects,Jade Bird,Jade Bird,60,191627,2019-04-19,4,0.518,0.728,7,-4.082,1,0.0399,0.0281,0.0,0.116,0.338,145.961,4,indie
285,Make You Mine,PUBLIC,Let's Remake It,70,232906,2015-03-24,3,0.603,0.772,9,-4.444,1,0.0258,0.015,0.0,0.143,0.663,103.047,4,indie
286,Superfruit,Maude Latour,Superfruit,48,138057,2019-04-26,1,0.726,0.72,2,-3.037,1,0.0454,0.514,0.0,0.191,0.668,119.996,4,indie
287,Gin,LissA,Gin,36,171080,2019-05-24,1,0.689,0.694,9,-5.057,1,0.227,0.0492,2.27e-05,0.0792,0.928,159.835,4,indie
288,Peaches,Milk & Bone,Peaches,55,210050,2019-04-24,1,0.776,0.614,4,-7.585,1,0.0325,0.58,0.0154,0.1,0.475,111.981,4,indie
289,Girl,Little May,Blame My Body,43,224898,2019-05-03,8,0.637,0.584,3,-10.906,1,0.0256,0.336,0.512,0.125,0.46,106.029,4,indie
290,Dumb,Alpine,Dumb,48,201205,2019-05-01,1,0.821,0.739,9,-4.336,0,0.0559,0.058,0.00149,0.0915,0.72,101.018,4,indie
291,Cool It,Claudia Bouvette,Cool It,50,138880,2019-04-17,1,0.835,0.483,0,-11.325,1,0.105,0.646,0.00035,0.176,0.538,105.045,4,indie
292,Reputation,Liss,Reputation,36,212457,2019-05-21,1,0.676,0.649,6,-6.679,1,0.0504,0.0772,0.0375,0.221,0.728,165.985,4,indie
293,Feel Like Falling,Knox White,Feel Like Falling,38,201000,2019-05-10,1,0.722,0.538,10,-6.333,0,0.0335,0.000979,0.00126,0.116,0.639,89.996,4,indie
294,Throwaway (with Clairo),SG Lewis,Throwaway (with Clairo),72,180000,2019-03-20,1,0.789,0.49,2,-6.588,1,0.0392,0.784,0.000598,0.112,0.869,140.034,4,indie
295,Heat Wave,cehryl,Heat Wave,29,212058,2019-05-21,1,0.739,0.401,0,-10.217,0,0.115,0.309,0.0,0.0856,0.349,106.018,4,indie
296,Emotional,okaywill,Emotional,51,192000,2018-10-22,1,0.861,0.515,0,-11.41,0,0.169,0.814,0.000138,0.103,0.689,120.038,4,indie
297,Habit,Still Woozy,Habit,71,153857,2018-12-07,1,0.766,0.402,1,-11.155,1,0.107,0.27,0.0007,0.106,0.466,125.107,4,indie
298,Bad To Worse,Ra Ra Riot,Bad To Worse,61,258733,2019-03-22,1,0.766,0.552,0,-4.069,1,0.0299,0.319,1.33e-06,0.0573,0.801,140.043,4,indie
299,Origami Lover,Gold Spectacles,Origami Lover,48,205925,2019-02-22,1,0.727,0.373,7,-8.369,1,0.0915,0.827,0.000369,0.184,0.832,80.99,4,indie
300,Melrose Place,Cayucas,Real Life,44,194200,2019-04-19,4,0.784,0.604,7,-5.125,1,0.0351,0.0379,0.0,0.157,0.798,114.958,4,indie
301,Composure,Argonaut & Wasp,Composure,53,184800,2019-04-17,1,0.671,0.611,10,-8.453,1,0.0328,0.00969,0.431,0.1,0.378,116.934,4,indie
302,Still Sleeping,Jai Wolf,The Cure To Loneliness,56,286013,2019-04-05,4,0.589,0.846,0,-5.275,1,0.0421,0.0129,0.000322,0.0942,0.542,99.995,4,indie
303,A Scent of Lily,Augustine,A Scent of Lily,53,208768,2019-04-12,1,0.661,0.706,6,-8.51,0,0.0336,0.00424,0.00357,0.09,0.108,101.998,4,indie
304,Hold Up,Tim Atlas,Hold Up,42,208684,2019-04-24,1,0.668,0.489,4,-6.581,0,0.0517,0.4,0.249,0.0487,0.775,179.886,4,indie
305,Red,Lucy Daydream,Red,21,238736,2019-02-08,1,0.698,0.5,11,-6.593,0,0.0539,0.278,0.0216,0.0976,0.705,95.016,4,indie
306,affection,BETWEEN FRIENDS,u can still come over,47,235225,2019-02-27,2,0.273,0.565,2,-7.283,1,0.248,0.516,1.68e-06,0.0855,0.298,179.518,4,indie
307,Talk - Single Edit,Two Door Cinema Club,Talk,62,216503,2019-03-20,1,0.741,0.806,4,-5.729,1,0.0696,0.00855,0.000193,0.141,0.832,122.973,4,indie
308,One Magic Moment,Bad Suns,Mystic Truth,55,217333,2019-03-22,2,0.31,0.741,6,-5.137,1,0.0366,0.000406,9.75e-05,0.107,0.289,120.065,4,indie
309,Monster,dodie,Human,62,245847,2019-01-18,2,0.831,0.606,9,-7.694,1,0.107,0.694,0.000109,0.0635,0.944,100.013,4,indie
310,All My Friends Are Rich,UPSAHL,Hindsight 20/20,44,154866,2019-03-08,1,0.805,0.589,11,-7.367,0,0.0341,0.0795,0.00137,0.131,0.537,114.014,3,indie
311,Take Me to the Water,Alice Gray,Take Me to the Water,46,186697,2019-04-19,1,0.595,0.546,9,-9.157,1,0.1,0.099,0.00024,0.0791,0.149,152.036,4,indie
312,Hard to Love,The Mowgli's,American Feelings,42,202180,2019-03-01,1,0.622,0.815,4,-7.966,1,0.035,0.255,2.89e-05,0.281,0.404,100.968,4,indie
313,still feel.,half•alive,still feel.,69,247437,2018-08-03,1,0.779,0.525,10,-5.756,0,0.0487,0.148,0.0,0.0675,0.698,120.018,4,indie
314,Fever,Charlie Burg,"Three, Fever",44,207064,2019-01-04,1,0.427,0.655,6,-9.348,0,0.202,0.0351,0.000252,0.0744,0.574,140.664,4,indie
315,Just a Little Longer,SHY Martin,Overthinking,64,206204,2018-12-07,1,0.85,0.551,0,-7.197,1,0.0572,0.0559,0.0,0.161,0.634,104.967,4,indie
316,Who Needs to Know?,Nick Lopez,Who Needs to Know?,47,175045,2019-03-26,1,0.488,0.638,8,-9.034,1,0.169,0.00497,0.0,0.102,0.325,169.852,4,indie
317,Tidal Wave,ASTN,Tidal Wave,46,239233,2019-04-04,1,0.593,0.291,1,-14.35,1,0.0737,0.19,0.000105,0.0952,0.0613,77.985,4,indie
318,Slow Dances,Winnetka Bowling League,Slow Dances,48,232280,2019-04-03,1,0.595,0.77,11,-5.392,1,0.0359,0.0129,0.00254,0.152,0.755,133.961,4,indie
319,I Forgot Your Name (But I Like You),Two Year Vacation,I Forgot Your Name (But I Like You),45,223960,2019-02-08,1,0.508,0.894,6,-4.784,0,0.0669,0.166,0.000457,0.104,0.301,107.005,4,indie
320,So Pretty,The Palms,Televised Daydream,43,195591,2019-04-12,5,0.69,0.714,7,-6.096,0,0.0265,0.228,0.0,0.345,0.924,108.52,4,indie
321,LED go,Bilderbuch,LED go,48,267403,2019-02-01,1,0.726,0.912,9,-4.147,1,0.0364,0.212,0.0563,0.121,0.69,97.038,4,indie
322,Orange Trees,MARINA,LOVE,54,187992,2019-04-04,3,0.731,0.66,8,-6.892,0,0.0519,0.256,5.9e-06,0.12,0.547,100.988,4,indie
323,Bachelorette,Ashe,Moral of the Story: Chapter 1,42,213963,2019-04-05,2,0.606,0.475,5,-8.717,1,0.0305,0.327,0.000892,0.133,0.36,87.987,4,indie
324,mime,Isaac Dunbar,mime,47,188320,2019-01-29,1,0.619,0.418,11,-8.439,1,0.0324,0.439,0.0,0.206,0.493,94.409,3,indie
325,NONE of this has been about you,Spencer Sutherland,NONE of this has been about you,44,153757,2019-02-22,1,0.658,0.348,8,-6.158,1,0.0451,0.73,0.0,0.155,0.299,71.096,4,indie
326,Runnin',Crystal Fighters,Gaia & Friends,51,206390,2019-03-01,1,0.627,0.761,0,-7.784,1,0.0368,0.0258,0.0,0.424,0.434,134.97,4,indie
327,The Floor Is Lava,Amanda Tenfjord,The Floor Is Lava,47,161783,2019-03-29,1,0.655,0.533,2,-6.024,1,0.0641,0.139,1.35e-05,0.0482,0.699,100.723,4,indie
328,The King,Conan Gray,The King,68,174320,2019-03-08,1,0.643,0.716,2,-6.733,1,0.0915,0.0643,0.0,0.14,0.854,81.027,4,indie
329,Body Heat,Savoir Adore,Body Heat,32,188173,2019-03-01,1,0.734,0.595,5,-8.512,0,0.0267,0.0653,0.0225,0.111,0.819,104.977,4,indie
330,BKLYNLDN,Shura,BKLYNLDN,55,240732,2019-03-10,1,0.588,0.333,11,-11.31,0,0.072,0.0662,0.000317,0.339,0.398,121.075,4,indie
331,Home,Anna Shoemaker,Home,43,181699,2019-03-20,1,0.741,0.556,9,-6.232,0,0.13,0.426,0.000146,0.178,0.393,145.843,4,indie
332,Landslide,Caveboy,Landslide,49,190299,2019-03-19,1,0.633,0.773,8,-5.538,1,0.0251,4.96e-05,0.0792,0.125,0.844,107.005,4,indie
333,In Vain,Sigrid,Sucker Punch,58,247962,2019-03-08,8,0.624,0.365,7,-7.78,1,0.0395,0.369,0.0,0.357,0.359,76.764,4,indie
334,There's Still A Light In The House,Valley,MAYBE - Side A,57,203106,2018-11-23,2,0.62,0.655,4,-8.525,1,0.0455,0.024,4.19e-05,0.301,0.335,109.987,4,indie
335,Fooling Around - Savoir Adore Remix,Japanese Wallpaper,Fooling Around (Savoir Adore Remix),31,267525,2019-03-22,1,0.599,0.684,0,-7.575,1,0.0502,0.161,0.00121,0.136,0.749,108.042,4,indie
336,Alibi,Mansionair,Shadowboxer,46,219473,2019-03-01,2,0.529,0.62,5,-8.437,0,0.0292,0.105,0.0827,0.623,0.781,152.018,4,indie
337,Then We Fall,Fintan,Then We Fall,47,194264,2019-03-22,6,0.694,0.302,5,-11.545,0,0.0457,0.868,0.000227,0.114,0.289,121.007,4,indie
338,Dazed & Amused,Aaron Taos,Birthday Boy,41,189600,2019-03-06,5,0.687,0.715,1,-7.205,0,0.0356,0.161,0.000943,0.0835,0.847,149.997,4,indie
339,I See You,MISSIO,I See You,63,228735,2019-03-15,1,0.461,0.766,1,-6.875,1,0.0566,0.000484,5.68e-05,0.0884,0.399,169.957,4,indie
