,track,artist,album,popularity,time,release_date,track_number,danceability,energy,key,loudness,mode,speechiness,acoustincess,instrumentalness,liveness,valence,tempo,time_signature,genre
545,Over Us,Dylan Brady,Over Us,42,196400,2019-05-24,1,0.495,0.775,10,-5.112,1,0.0361,0.0184,0.0,0.0904,0.385,133.051,4,country
546,Better Than Me,Tucker Beathard,Better Than Me,57,204144,2019-02-22,1,0.538,0.879,1,-3.161,1,0.0449,0.0476,3.17e-05,0.284,0.44,142.015,4,country
547,Lose the War,Sandra Lynn,Lose the War,43,192453,2019-05-03,1,0.51,0.742,1,-5.335,1,0.0339,0.0627,0.0,0.161,0.152,99.081,4,country
548,Never Forget,Austin Jenckes,Never Forget,36,210087,2019-05-10,1,0.645,0.397,3,-8.173,1,0.0265,0.677,6.34e-06,0.215,0.431,80.002,4,country
549,Beer Can’t Fix,Thomas Rhett,Beer Can’t Fix,66,209733,2019-05-17,1,0.711,0.774,7,-4.068,1,0.0308,0.0317,0.0,0.124,0.939,111.016,4,country
550,Unbreak You,Davisson Brothers Band,Unbreak You,38,269720,2019-05-03,1,0.7,0.658,0,-6.724,1,0.0274,0.319,0.0,0.12,0.508,100.016,4,country
551,Gonna Be You,American Young,Gonna Be You,48,195493,2019-03-08,1,0.443,0.584,0,-5.808,1,0.0372,0.127,0.0,0.0999,0.314,173.997,4,country
552,Beautiful Lies,Jana Kramer,Beautiful Lies,54,189963,2019-03-29,1,0.599,0.65,2,-5.737,1,0.0253,0.189,0.0,0.141,0.346,103.014,4,country
553,Old Town Road,Lil Nas X,Old Town Road,95,113013,2019-03-14,1,0.908,0.517,1,-6.063,1,0.129,0.0361,1.73e-06,0.0949,0.471,136.019,4,country
554,Tourist In This Town,Maddie & Tae,Tourist In This Town,56,206163,2019-03-01,1,0.609,0.861,8,-5.483,0,0.0512,0.00386,3.48e-06,0.0762,0.558,119.956,4,country
555,About Last Night,Tyler Dial,About Last Night,33,173250,2019-05-24,1,0.657,0.707,1,-4.95,0,0.0501,0.00787,1.44e-06,0.225,0.533,97.998,4,country
556,Black and White,Christie Huff,Black and White,52,226500,2019-03-22,1,0.62,0.421,11,-8.588,1,0.0329,0.625,1.17e-06,0.428,0.0697,130.849,4,country
557,Unfold,ALISSA GRIFFITH,Unfold,53,174465,2019-04-12,1,0.72,0.815,11,-3.386,0,0.0474,0.0662,0.0,0.096,0.761,101.037,4,country
558,Honest,Parker McKay,Honest,43,209309,2019-05-03,1,0.613,0.663,3,-6.732,1,0.0451,0.294,0.0,0.154,0.715,143.995,4,country
559,Nobody,Dylan Scott,Nobody,53,160706,2019-03-01,1,0.573,0.747,0,-6.46,1,0.0319,0.519,1.13e-06,0.0867,0.645,79.952,4,country
560,Better,JoLivi,Better,42,175232,2019-04-26,1,0.6,0.815,1,-4.106,1,0.0564,0.371,0.0,0.0681,0.847,150.075,4,country
561,Colorblind,Jordan Rager,Colorblind,47,190160,2019-05-17,1,0.585,0.728,4,-4.709,1,0.0323,0.00393,0.0,0.0762,0.314,129.96,4,country
562,Slow Down,Alana Springsteen,Slow Down,53,206840,2019-05-03,1,0.583,0.605,2,-4.528,1,0.0274,0.203,0.0,0.29,0.524,141.894,4,country
563,Next Kiss,641,Next Kiss,56,184718,2019-03-08,1,0.644,0.87,10,-5.104,1,0.0372,0.111,0.0,0.133,0.4,130.021,4,country
564,All We Have,Rachel Reinert,All We Have,46,236306,2019-04-26,1,0.46,0.718,5,-5.374,1,0.0473,0.0293,5.27e-06,0.0894,0.62,156.019,4,country
565,Mr. Lonely,Midland,Mr. Lonely,62,179135,2019-03-29,1,0.594,0.859,4,-5.004,1,0.0365,0.0328,4.68e-06,0.426,0.851,149.929,4,country
566,Since You’re Gone,Kenton Bryant,Kenton Bryant EP,27,178897,2018-08-24,1,0.549,0.811,1,-3.122,1,0.0505,0.135,0.0,0.202,0.701,154.286,4,country
567,Everywhere But On,Matt Stell,Matt Stell,54,192586,2019-05-10,2,0.558,0.737,6,-4.022,1,0.0275,0.0391,0.0,0.0944,0.335,149.956,4,country
568,Trust You,Julia Cole,Trust You,45,175470,2019-02-07,1,0.661,0.536,2,-7.34,1,0.0386,0.25,0.0,0.128,0.605,94.955,4,country
569,So Long (feat. Cam),Diplo,So Long (feat. Cam),67,172773,2019-04-24,1,0.884,0.601,0,-5.396,1,0.0653,0.647,0.00021,0.112,0.516,115.056,4,country
570,Way Back,Kenton Bryant,Way Back,39,178123,2019-05-10,1,0.664,0.845,1,-4.324,1,0.0336,0.0761,0.0,0.193,0.96,149.93,4,country
571,My Love,Clare Dunn,My Love,56,195788,2019-04-05,1,0.686,0.888,7,-2.173,1,0.055,0.0584,0.0,0.211,0.598,109.994,4,country
572,Until My Heart Stops Beating,Sam Riggs,Until My Heart Stops Beating,53,205053,2019-03-01,1,0.631,0.792,6,-6.39,1,0.0513,0.0318,0.0,0.106,0.437,120.004,4,country
573,Still Love,Alana Springsteen,Still Love,31,190924,2019-05-24,1,0.599,0.619,5,-6.15,1,0.0505,0.327,0.0,0.0969,0.471,158.162,4,country
574,Cover Me Up,Morgan Wallen,Cover Me Up,69,292662,2019-04-05,1,0.461,0.437,2,-8.285,1,0.0284,0.235,7.1e-06,0.121,0.194,128.132,3,country
575,Better Off,Renee Blair,Better Off,49,175333,2019-03-15,1,0.696,0.532,9,-7.403,0,0.0309,0.0958,2.55e-06,0.0755,0.44,109.953,4,country
576,All I Need to See,Mitch Rossell,All I Need to See,41,268423,2019-05-06,1,0.682,0.714,0,-6.775,1,0.0283,0.0675,0.000445,0.182,0.376,115.986,4,country
577,I Don't Know What Is,Tegan Marie,I Don't Know What Is,56,212413,2019-04-12,1,0.73,0.804,6,-3.834,1,0.0375,0.0839,0.0,0.0709,0.826,144.008,4,country
578,Run,Sam Riggs,Run,46,162226,2019-05-03,1,0.581,0.818,11,-4.721,0,0.0367,0.00131,0.0,0.0718,0.482,91.997,4,country
579,Get Up and Go,The Sisterhood Band,The Sisterhood Band,51,202440,2019-05-10,2,0.609,0.892,0,-4.544,1,0.0451,0.00153,0.000755,0.28,0.865,92.993,4,country
580,Not Like Us,Brantley Gilbert,Not Like Us,61,183921,2019-04-11,1,0.534,0.847,9,-5.417,1,0.0388,0.00287,4.26e-06,0.162,0.733,74.986,4,country
581,Choose,Leaving Thomas,Choose,29,227346,2019-05-24,1,0.648,0.392,0,-8.404,1,0.0314,0.875,0.0,0.104,0.205,121.933,4,country
582,"All You, All Night, All Summer",Adam Hambrick,"All You, All Night, All Summer",58,188723,2019-02-08,1,0.499,0.787,9,-4.402,0,0.0635,0.107,0.0,0.118,0.649,177.917,4,country
583,Heartbreak Vacay,Alyssa Micaela,Heartbreak Vacay,25,187362,2019-05-24,1,0.76,0.772,0,-2.965,1,0.0423,0.289,0.0,0.362,0.802,109.056,4,country
584,Famous,Adam Doleac,Famous,68,186450,2019-01-04,1,0.736,0.423,7,-6.934,1,0.0428,0.398,0.0,0.108,0.346,94.919,4,country
585,We The People,Colt Ford,We The People,51,153642,2019-05-10,1,0.574,0.696,7,-5.08,1,0.0413,0.0524,0.0,0.222,0.798,168.219,4,country
586,Nothing's Up,Stereosaga!!!,Nothing's Up,35,205093,2019-05-24,1,0.644,0.875,1,-3.834,1,0.065,0.0649,2.45e-06,0.103,0.813,158.032,4,country
587,Number in My Phone,Brandon Ratcliff,Number in My Phone,55,173078,2019-02-01,1,0.6,0.83,2,-4.253,1,0.0649,0.0528,1.72e-06,0.28,0.409,89.921,4,country
588,So Good It Hurts,Olivia Lane,So Good It Hurts,29,163706,2019-05-24,1,0.548,0.638,2,-4.74,1,0.039,0.00059,4.46e-05,0.0642,0.119,158.179,4,country
589,I'm Not Him,Sam Grow,Love and Whiskey,48,207279,2019-05-03,4,0.508,0.827,5,-6.849,1,0.0428,0.144,4.38e-06,0.161,0.558,160.018,4,country
590,Thank Me for That,Tyler Braden,Thank Me for That,40,221337,2019-05-17,1,0.535,0.902,0,-2.942,1,0.0381,0.0808,0.0,0.256,0.479,131.021,4,country
591,I Like Where This Is Going,Cale Dodds,I Like Where This Is Going,57,185750,2019-03-15,1,0.543,0.861,2,-3.802,1,0.0622,0.0989,0.0,0.3,0.725,77.988,4,country
592,Chasin' Me,Caroline Jones,Chasin' Me,53,213270,2019-03-22,1,0.693,0.652,5,-4.504,1,0.0252,0.597,0.0,0.27,0.597,107.977,4,country
593,Both,Ingrid Andress,Both,53,203493,2019-05-17,1,0.564,0.556,11,-5.002,1,0.0343,0.276,0.0,0.119,0.529,83.254,4,country
594,If I Don't,Hayley Orrantia,If I Don't,44,227218,2019-05-10,1,0.622,0.47,4,-7.339,1,0.037,0.769,0.0,0.0921,0.335,82.489,3,country
