,track,artist,album,popularity,time,release_date,track_number,danceability,energy,key,loudness,mode,speechiness,acoustincess,instrumentalness,liveness,valence,tempo,time_signature,genre
111,Wild Enough,Elina,Wild Enough,67,186658,2018-04-20,1,0.501,0.229,11,-8.081,1,0.0728,0.891,0.0,0.148,0.286,80.876,3,pop
112,Turn Back Time,Daniel Schulz,Turn Back Time,66,223561,2017-11-03,1,0.68,0.346,7,-6.533,1,0.0302,0.231,0.0,0.26,0.224,95.952,4,pop
113,Too Much To Ask,Niall Horan,Too Much To Ask,19,223043,2017-09-14,1,0.517,0.552,0,-6.401,1,0.039,0.375,0.0,0.106,0.196,153.747,4,pop
114,I'll Never Love Again - Film Version,Lady Gaga,A Star Is Born Soundtrack,73,281066,2018-10-05,33,0.451,0.34,7,-7.466,1,0.031,0.763,2.49e-06,0.135,0.221,110.502,4,pop
115,Is It Really Me You're Missing,Nina Nesbitt,"The Sun Will Come up, The Seasons Will Change",47,232800,2019-02-01,7,0.535,0.297,6,-6.043,1,0.0665,0.653,0.0,0.118,0.0492,147.569,4,pop
116,Before I Lose My Mind - Stripped,Etham,Before I Lose My Mind (Stripped),62,226646,2018-11-16,1,0.635,0.247,0,-11.141,0,0.0387,0.608,0.0,0.111,0.181,124.813,4,pop
117,Suitcase,James TW,Suitcase,66,214746,2019-02-22,1,0.669,0.396,0,-8.724,1,0.0545,0.267,0.0,0.0913,0.546,86.927,4,pop
118,Love Someone (feat. Sabina Ddumba) - Recorded at Spotify Studios Stockholm,Lukas Graham,Spotify Singles,16,208949,2019-01-25,1,0.624,0.441,9,-8.366,0,0.0355,0.034,0.0,0.119,0.227,85.929,4,pop
119,Punchline (Acoustic),Aidan Martin,Punchline,57,242442,2018-03-30,2,0.395,0.422,1,-5.931,1,0.038,0.709,0.0,0.111,0.34,95.509,4,pop
120,Two Punks In Love,bülow,Two Punks In Love,67,195346,2018-09-21,1,0.498,0.418,0,-6.294,1,0.0539,0.881,0.0,0.113,0.796,190.078,4,pop
