,track,artist,album,popularity,time,release_date,track_number,danceability,energy,key,loudness,mode,speechiness,acoustincess,instrumentalness,liveness,valence,tempo,time_signature,genre
752,Telstar,The Tornados,Telstar,42,195093,1962-08-17,1,0.196,0.751,9,-7.39,1,0.0405,0.00252,0.667,0.378,0.629,145.719,4,alternative
753,Surfin' Bird,The Trashmen,Surfin' Bird Bird Dance Beat,3,134560,2008-10-17,1,0.57,0.991,4,-9.384,1,0.0652,0.0506,1.85e-05,0.43,0.72,101.461,4,alternative
754,Johnny Remember Me,Various Artists,Telstar: The Joe Meek Story OST,2,158266,2009-01-01,2,0.321,0.84,2,-6.106,0,0.0891,0.273,1.39e-05,0.0869,0.485,144.392,4,alternative
755,Season of the Witch - 2005 Remastered Version; Mono,Donovan,Sunshine Superman,2,298266,1966-09,6,0.492,0.53,2,-8.351,1,0.0308,0.151,0.0113,0.047,0.667,99.237,4,alternative
756,Shifting Sands,The West Coast Pop Art Experimental Band,Part One,50,234600,1967,1,0.226,0.585,2,-9.965,1,0.0343,0.128,0.0233,0.112,0.655,180.495,3,alternative
757,Complication,The Monks,Black Monk Time,32,142613,1966-03-01,7,0.476,0.731,0,-7.658,1,0.148,0.484,0.000392,0.129,0.613,126.8,4,alternative
758,Lies (are breaking my heart),The Knickerbockers,Greatest Hits,33,165360,1965-01-01,1,0.491,0.696,9,-10.114,1,0.0301,0.707,0.0,0.211,0.893,144.765,4,alternative
759,Magic Carpet Ride,Steppenwolf,The Second,8,271573,1968-10-01,7,0.64,0.651,4,-14.981,0,0.0517,0.142,0.28,0.0341,0.801,111.676,4,alternative
760,Maggie's Farm,Bob Dylan,Bringing It All Back Home,46,234626,1965-03-22,3,0.415,0.72,7,-11.177,1,0.0492,0.481,0.0,0.185,0.619,176.785,4,alternative
761,Kick Out The Jams (Original Uncensored Version),MC5,The Anthology 1965-1971,43,183823,2008-01-01,1,0.345,0.811,1,-11.948,0,0.0654,0.0606,0.0466,0.357,0.625,142.834,4,alternative
762,Egyptian Shumba,The Tammys,Egyptian Shumba,34,137145,2013-10-21,1,0.338,0.794,0,-7.015,0,0.0432,0.0181,0.482,0.192,0.879,168.48,4,alternative
763,Light Flight,Pentangle,Basket of Light,39,194333,1969-10-01,1,0.516,0.494,7,-11.077,0,0.0311,0.403,0.0102,0.112,0.814,89.452,3,alternative
764,Oscillations,Silver Apples,Silver Apples,1,167200,1968,1,0.492,0.553,9,-8.6,1,0.0397,0.406,0.000105,0.163,0.431,125.936,4,alternative
765,"So Long, Marianne",Leonard Cohen,Songs Of Leonard Cohen,57,340560,1967-12-27,6,0.543,0.395,9,-11.396,1,0.0267,0.701,4.24e-05,0.0961,0.231,94.872,3,alternative
766,She's a Lover,The Pretty Things,Parachute,3,212066,1999-01-01,11,0.439,0.795,2,-9.424,1,0.0314,0.00407,0.00114,0.296,0.789,84.846,4,alternative
767,A Minha Menina,Os Mutantes,"""Os Mutantes""",5,284986,1968-01-01,2,0.455,0.93,7,-3.21,1,0.126,0.0568,0.0,0.464,0.429,91.41,4,alternative
768,Terry,Twinkle,Golden Lights,34,191493,1964-01-01,1,0.603,0.506,9,-9.531,1,0.0391,0.213,0.0,0.0553,0.735,124.953,4,alternative
769,Bonnie And Clyde,Serge Gainsbourg,Bonnie And Clyde,5,255893,1968,1,0.415,0.644,5,-10.572,1,0.0442,0.0162,0.00104,0.109,0.634,97.494,4,alternative
770,Trouble Every Day,Frank Zappa,Freak Out!,40,350053,1966-06-27,12,0.311,0.775,2,-12.683,1,0.076,0.506,0.0,0.897,0.477,121.352,4,alternative
771,21st Century Schizoid Man - Written By King Crimson,We Hunt Buffalo,We Hunt Buffalo,2,254746,2011-08-26,7,0.213,0.859,0,-7.611,1,0.0495,0.012,0.673,0.102,0.492,145.553,4,alternative
772,Death Cab For Cutie - 2007 Remastered Version,The Bonzo Dog Band,Gorilla,34,174186,1967,7,0.544,0.341,0,-10.34,1,0.0293,0.877,0.0493,0.183,0.566,123.598,3,alternative
773,The Hedgehog's Song - 2010 Remaster,The Incredible String Band,The 5000 Spirits Or The Layers Of The Onion,37,207240,1967,8,0.675,0.444,6,-11.795,1,0.0711,0.842,0.0,0.139,0.65,137.951,4,alternative
774,Philosophy of the World,The Shaggs,Philosophy of the World,33,177840,2016-02-26,1,0.393,0.649,4,-9.103,0,0.0541,0.69,0.0,0.159,0.697,114.054,4,alternative
775,Love Will Tear Us Apart,Joy Division,The Best Of,69,206866,2008-03-20,9,0.443,0.956,2,-6.198,1,0.0511,5.24e-05,0.825,0.135,0.909,146.754,4,alternative
776,Ever Fallen in Love (With Someone You Shouldn't've?) - 1996 Remastered Version,Buzzcocks,Love Bites (Special Edition),9,163693,1978-09-22,2,0.266,0.831,4,-9.07,1,0.0453,0.000862,0.0,0.0555,0.778,175.514,4,alternative
777,Hong Kong Garden,Siouxsie and the Banshees,The Scream (Remastered & Expanded),5,175906,1978,11,0.614,0.721,0,-8.962,1,0.0322,0.000642,0.0817,0.167,0.708,146.629,4,alternative
778,Psycho Killer - 2005 Remaster,Talking Heads,Talking Heads 77 (Deluxe Version),70,261413,1977-09-16,10,0.721,0.521,2,-8.123,1,0.0612,0.0707,0.00552,0.127,0.942,123.118,4,alternative
779,Sound and Vision - 1999 Remastered Version,David Bowie,Low,13,184533,1977-01-14,4,0.657,0.732,2,-10.007,1,0.0399,0.00146,0.412,0.146,0.835,106.213,4,alternative
780,20th Century Boy - 2012 Remaster,T. Rex,Tanx (The Visconti Master),48,218665,1973-03-16,19,0.426,0.954,9,-6.121,1,0.0474,0.00144,0.0,0.149,0.721,135.302,4,alternative
781,Another Girl Another Planet,The Only Ones,Another Girl Another Planet The Best Of,46,180093,2006-10-28,1,0.325,0.688,4,-12.473,1,0.117,0.179,0.000104,0.137,0.378,156.349,4,alternative
782,The Passenger,Iggy Pop,Lust For Life,23,284066,1977-09-09,4,0.5,0.846,0,-8.098,1,0.0457,0.0797,0.0,0.241,0.738,134.937,4,alternative
783,Hanging Around - 1996 Remaster,The Stranglers,Rattus Norvegicus,47,265400,1977,5,0.598,0.75,0,-6.76,1,0.0433,0.00599,0.000789,0.117,0.833,132.418,4,alternative
784,The Model - 2009 Remastered Version,Kraftwerk,The Man Machine (2009 Remastered Version),57,220533,1978,4,0.708,0.683,4,-7.768,0,0.0344,0.00122,0.643,0.121,0.463,123.602,4,alternative
785,Walk On the Wild Side,Lou Reed,Transformer,73,254173,1972-12-01,5,0.575,0.318,0,-16.729,1,0.109,0.683,0.000202,0.0934,0.385,104.522,4,alternative
786,London Calling - Remastered,The Clash,London Calling,71,200480,1979,1,0.651,0.801,0,-7.34,1,0.0513,0.123,0.0,0.0825,0.776,133.763,4,alternative
787,Anarchy In The UK,Sex Pistols,"Never Mind The Bollocks, Here’s The Sex Pistols",59,212480,1977-10-27,8,0.359,0.949,0,-7.649,1,0.101,0.0556,0.000396,0.236,0.212,134.118,4,alternative
788,Teenage Kicks,The Undertones,The Undertones (30th Anniversary Edition),45,148480,1979-05-13,15,0.415,0.782,2,-6.745,1,0.0461,0.0011,0.0,0.14,0.564,135.029,4,alternative
789,Sheena Is a Punk Rocker - 2001 Remaster,Ramones,Rocket To Russia: Expanded And Remastered,31,169893,1977-11-04,6,0.481,0.93,0,-6.046,1,0.0342,0.106,0.000531,0.0878,0.877,176.167,4,alternative
790,Ça Plane Pour Moi,Plastic Bertrand,Ça Plane Pour Moi,47,179506,2008-05-27,2,0.489,0.788,10,-11.654,1,0.0452,0.176,7.98e-05,0.196,0.88,165.877,4,alternative
791,Immigrant Song - Remaster,Led Zeppelin,Led Zeppelin III (Remastered),77,146250,1970,1,0.564,0.932,11,-10.068,1,0.0554,0.013,0.169,0.349,0.619,112.937,4,alternative
792,Virginia Plain,Roxy Music,Roxy Music (Remastered),50,178375,1972-06-01,4,0.588,0.708,6,-7.823,1,0.0351,0.445,3.94e-05,0.293,0.579,131.197,4,alternative
793,This Town Ain't Big Enough For Both Of Us,Sparks,Kimono My House,37,185826,1974-05,1,0.462,0.703,2,-12.691,1,0.0663,0.358,0.000477,0.332,0.691,129.821,4,alternative
794,Cars,Gary Numan,The Pleasure Principle,62,238906,1979,9,0.542,0.578,2,-8.755,1,0.0404,0.00967,5.97e-05,0.0674,0.809,128.0,4,alternative
795,Lola - Remastered,The Kinks,Lola Versus Powerman and the Moneygoround / Percy,59,242026,1970-11-27,5,0.468,0.839,9,-7.39,1,0.0365,0.459,0.461,0.151,0.935,151.842,4,alternative
796,Wuthering Heights,Kate Bush,The Kick Inside,65,269066,1978-02-17,6,0.481,0.392,1,-11.381,1,0.0312,0.366,0.0452,0.124,0.52,124.572,4,alternative
797,Brown Sugar,The Rolling Stones,Sticky Fingers (Remastered),13,228666,1971-04-23,1,0.633,0.934,0,-3.594,1,0.0344,0.219,0.00021,0.0592,0.963,128.606,4,alternative
798,Dreaming - Remastered,Blondie,Eat To The Beat,39,188081,1979-10-01,1,0.343,0.901,2,-5.373,1,0.0419,0.00244,0.000147,0.0801,0.798,161.69,4,alternative
799,Cool For Cats,Squeeze,Cool For Cats,4,219826,1979-01-01,12,0.793,0.751,0,-15.292,1,0.164,0.216,0.00344,0.309,0.967,144.148,4,alternative
800,Rock Lobster,The B-52's,B-52's,45,412032,1979-01-01,4,0.613,0.82,8,-11.454,1,0.051,0.0453,0.0251,0.0461,0.482,92.349,4,alternative
801,Lucky Number,Lene Lovich,Stateless,34,171093,2007-01-02,1,0.669,0.733,5,-10.495,1,0.0494,0.0205,0.000224,0.042,0.833,153.778,4,alternative
802,Make Me Smile (Come up and See Me),Steve Harley,Face to Face (A Live Recording),2,404600,1977-07-01,15,0.327,0.905,0,-6.678,1,0.5,0.236,0.000106,0.653,0.271,135.294,4,alternative
803,The Eton Rifles - Single Edit,The Jam,Setting Sons (Deluxe),1,208041,1979-11-17,15,0.424,0.873,9,-6.13,0,0.0434,0.00451,0.0202,0.109,0.82,157.403,4,alternative
804,Germ Free Adolescents,X-Ray Spex,Germ Free Adolescents: The Anthology,41,194266,2001,7,0.832,0.704,7,-8.973,1,0.0707,0.201,0.0377,0.0937,0.905,128.41,4,alternative
805,All the Young Dudes,Mott The Hoople,All The Young Dudes,63,211066,1972,3,0.429,0.668,4,-7.539,0,0.044,0.208,0.0,0.538,0.398,77.737,4,alternative
806,Let's Stick Together,Bryan Ferry,Let's Stick Together (Remastered 1999),51,179160,1976,1,0.785,0.892,9,-4.71,1,0.0356,0.0711,0.00051,0.113,0.974,120.115,4,alternative
807,Brass in Pocket - 2006 Remaster,Pretenders,Pretenders [Expanded & Remastered],62,185960,1980-01-11,10,0.751,0.703,9,-5.687,1,0.0287,0.368,0.00123,0.196,0.907,97.931,4,alternative
808,Into The Valley,Skids,Scared To Dance,42,199466,1979-01-01,1,0.332,0.707,7,-12.698,1,0.0361,1.2e-05,0.00612,0.11,0.652,144.815,4,alternative
809,"Another Brick In The Wall, Pt. 2 - 2011 Remastered Version",Pink Floyd,The Wall [2011 - Remaster] (2011 Remastered Version),16,238746,1979-11-30,5,0.694,0.394,0,-15.881,1,0.0428,0.0781,0.000677,0.247,0.719,104.126,4,alternative
810,Jilted John - Single Version,Jilted John,True Love Stories,39,175400,1999-09-13,14,0.351,0.883,0,-6.952,1,0.0562,0.0363,0.0,0.499,0.88,195.666,4,alternative
811,(Don't Fear) The Reaper,Blue Öyster Cult,Agents Of Fortune,74,308120,1976,3,0.333,0.927,9,-8.55,0,0.0733,0.0029,0.000211,0.297,0.382,141.47,4,alternative
812,Is She Really Going Out With Him?,Joe Jackson,Look Sharp! (Remastered),5,215066,1979-01-05,3,0.874,0.318,3,-6.869,1,0.0454,0.0353,1.69e-05,0.217,0.919,116.117,4,alternative
813,New Rose,The Damned,Damned Damned Damned (30th Anniversary Expanded Edition),47,162240,1977-02-18,7,0.19,0.964,1,-7.711,0,0.101,0.00549,3.93e-05,0.33,0.295,173.578,4,alternative
814,Sex & Drugs & Rock & Roll,Ian Dury,New Boots And Panties (Deluxe Edition),45,187573,1977,11,0.835,0.711,9,-11.249,1,0.0417,0.499,0.0,0.0663,0.925,104.892,4,alternative
815,10:15 Saturday Night,The Cure,Three Imaginary Boys,33,223773,1979-05-11,1,0.656,0.279,0,-17.282,1,0.13,0.00366,0.0282,0.0952,0.325,174.1,4,alternative
816,Alternative Ulster,Stiff Little Fingers,Inflammable Material,48,163880,1979,12,0.439,0.971,11,-5.855,0,0.177,0.0148,1.34e-05,0.255,0.24,118.369,4,alternative
817,Silver Machine - Original Single Version;Live At The Roundhouse London; 1996 Remastered Version,Hawkwind,In Search Of Space,53,279973,1971,8,0.31,0.874,1,-11.889,1,0.152,0.000416,0.712,0.0695,0.096,131.717,4,alternative
818,Cherry Bomb,The Runaways,The Runaways,68,138706,1976,1,0.492,0.835,11,-8.072,1,0.0769,0.0635,2.09e-05,0.135,0.488,136.814,4,alternative
819,Personality Crisis,New York Dolls,New York Dolls,1,221506,1973-01-01,1,0.429,0.914,7,-9.594,1,0.0505,0.0321,9.26e-05,0.436,0.685,155.588,4,alternative
820,Ooh La La - 2015 Remaster,Faces,The Best Of Faces: Good Boys When They're Asleep,67,214960,2005-04-19,16,0.603,0.494,2,-10.27,1,0.0301,0.428,0.000171,0.0894,0.729,147.814,4,alternative
821,Rock & Roll - 2015 Remastered Full Length Version,The Velvet Underground,Loaded (Remastered),42,283000,1970,3,0.494,0.735,5,-8.347,1,0.0345,0.00401,3.14e-06,0.544,0.742,132.526,4,alternative
822,Top of the Pops,The Rezillos,Can't Stand The Rezillos: The [Almost] Complete Rezillos,38,175640,1993,4,0.417,0.586,2,-12.217,1,0.0399,0.000358,0.0443,0.0957,0.965,183.706,4,alternative
823,Don't Dictate - Demo,Penetration,Moving Targets,31,176226,1978-01-01,12,0.46,0.765,2,-13.655,1,0.179,0.006,2.14e-06,0.111,0.196,167.764,4,alternative
824,I Heard It Through The Grapevine,The Slits,Cut,3,242648,1979,11,0.724,0.631,11,-9.515,0,0.216,0.000601,0.574,0.0821,0.876,129.868,4,alternative
825,Mind Your Own Business,Delta 5,Mind Your Own Business,33,193373,2009-11-10,1,0.871,0.61,7,-7.565,1,0.239,0.0307,0.000203,0.0674,0.788,134.507,4,alternative
826,The Sound Of The Suburbs,The Members,Sound Of The Suburbs - A Collection Of The Members Finest Moments,39,233200,1995-01-01,8,0.399,0.747,7,-10.62,1,0.0741,0.032,7.45e-06,0.0688,0.597,181.964,4,alternative
827,Back Of My Hand,Jags,The Best Of,30,195133,1999-01-01,8,0.49,0.83,4,-9.283,1,0.0512,0.0922,0.0,0.0719,0.966,162.105,4,alternative
828,Love Her Madly,The Doors,L.A. Woman,65,198466,1971-04-19,2,0.564,0.587,4,-7.393,0,0.0316,0.0573,0.00485,0.0416,0.966,147.462,4,alternative
829,2-4-6-8 Motorway,Tom Robinson Band,Power In The Darkness,49,197933,1978,15,0.672,0.706,9,-5.551,1,0.0779,0.0578,7.43e-05,0.0595,0.658,124.782,4,alternative
830,Human Fly,The Cramps,Off The Bone,52,136426,1989-01-01,1,0.531,0.849,9,-10.754,1,0.111,0.0389,0.00763,0.186,0.305,119.516,4,alternative
831,Venus,Television,Marquee Moon,49,229026,1977-02-08,2,0.55,0.631,0,-11.493,1,0.0385,0.000898,0.18,0.0503,0.908,114.553,4,alternative
832,Fiery Jack - Bonus Track,The Fall,Dragnet,32,283946,1979-10-26,14,0.704,0.917,1,-7.902,0,0.122,9.12e-05,0.00546,0.0459,0.336,110.606,4,alternative
833,Gary Gilmore's Eyes,The Adverts,Crossing The Red Sea,36,136959,1978,6,0.421,0.598,4,-6.078,0,0.0487,0.0349,4.8e-06,0.416,0.778,157.927,4,alternative
834,Shot By Both Sides - Remastered,Magazine,Real Life,4,244320,2007-01-01,3,0.324,0.967,6,-5.655,1,0.0774,0.0278,0.000269,0.0566,0.392,165.92,4,alternative
835,Dream Baby Dream,Suicide,The Second Album + The First Rehearsal Tapes,49,384906,1999-06-28,12,0.688,0.716,1,-10.437,0,0.032,0.00905,0.732,0.0921,0.977,144.122,4,alternative
836,Free Money,Patti Smith,Horses (Legacy Edition),41,232040,1975,4,0.343,0.718,9,-7.632,0,0.0918,0.0585,3.49e-05,0.157,0.452,77.772,4,alternative
837,My Way - 1993 Remastered Version,Various Artists,Playlist: New Wave,41,244813,2008-04-28,20,0.236,0.823,4,-7.165,1,0.0863,0.699,0.643,0.364,0.259,175.38,4,alternative
838,Search and Destroy - Iggy Pop Mix,The Stooges,Raw Power,52,208133,1973-02-07,1,0.235,0.977,6,0.878,1,0.107,0.00353,0.00604,0.172,0.241,152.952,4,alternative
839,Blank Generation,Richard Hell,Blank Generation,2,162075,1977,7,0.44,0.85,7,-6.196,1,0.165,0.129,3.79e-06,0.0959,0.637,138.571,4,alternative
840,I Love The Sound Of Breaking Glass,Nick Lowe,Jesus of Cool (Reissue),36,194920,1978,2,0.712,0.62,7,-10.641,1,0.0334,0.129,0.921,0.0989,0.918,107.521,4,alternative
841,(I Married a) Monster from Outer Space,John Cooper Clarke,Disguise In Love,30,211560,1978,7,0.562,0.545,9,-14.392,0,0.0487,0.764,0.65,0.347,0.342,132.495,4,alternative
842,One Of These Things First,Nick Drake,Bryter Layter,8,290733,1970-01-01,4,0.607,0.378,4,-18.354,1,0.0363,0.831,0.399,0.0957,0.661,90.338,3,alternative
843,Outdoor Miner - 2006 Remastered Version,Wire,Chairs Missing,1,104506,1978,10,0.568,0.636,4,-8.862,1,0.0297,0.431,3.02e-06,0.492,0.71,124.37,4,alternative
844,I'm Stranded,The Saints,(I'm) Stranded,2,212826,1977-01-01,1,0.352,0.727,6,-12.256,1,0.0352,0.00579,2.9e-06,0.313,0.426,85.385,4,alternative
845,Alison,Elvis Costello,The Best Of The First 10 Years,4,204000,2007,2,0.564,0.317,1,-11.216,0,0.0473,0.671,5.84e-05,0.119,0.378,176.915,4,alternative
846,Born to Lose,Johnny Thunders & The Heartbreakers,L.A.M.F. - The Lost '77 Mixes,41,184120,1997,1,0.395,0.892,11,-8.07,1,0.0537,0.0797,0.0,0.706,0.67,148.43,4,alternative
847,Roadrunner,The Modern Lovers,The Modern Lovers,58,246440,1976-09-01,1,0.462,0.84,2,-6.667,1,0.0346,5.05e-05,6.47e-05,0.0893,0.805,75.542,4,alternative
848,I'll Come Running - 2004 Digital Remaster,Brian Eno,Another Green World,41,229784,1975-09-01,6,0.589,0.488,9,-13.165,1,0.0322,0.558,0.0461,0.0918,0.811,124.774,4,alternative
849,Warm Leatherette,The Normal,Warm Leatherette,29,203506,1978,1,0.484,0.425,2,-10.851,1,0.288,0.338,2.02e-05,0.0429,0.603,197.674,4,alternative
850,No Side to Fall In,The Raincoats,The Raincoats,32,109666,1979,2,0.434,0.614,6,-8.334,1,0.0525,0.486,0.000196,0.394,0.787,147.681,4,alternative
851,Kick out the Jams,MC5,Babes In Arms,40,181760,1983,8,0.329,0.806,1,-11.925,1,0.0596,0.0565,0.21,0.355,0.619,142.625,4,alternative
852,Feelin' Alright with the Crew,999,Separates,31,214093,1978,6,0.532,0.675,0,-8.526,1,0.0606,0.00968,0.124,0.0765,0.483,142.091,4,alternative
853,I Want More,CAN,Flow Motion (Remastered),36,214226,1976,1,0.807,0.602,9,-11.02,1,0.054,0.0251,0.171,0.0414,0.931,113.543,4,alternative
854,My Sex,Ultravox,Ultravox! (Remastered & Expanded),0,182653,1977,9,0.573,0.304,0,-14.31,1,0.0309,0.332,1.27e-06,0.111,0.256,102.686,4,alternative
