,track,artist,album,popularity,time,release_date,track_number,danceability,energy,key,loudness,mode,speechiness,acoustincess,instrumentalness,liveness,valence,tempo,time_signature,genre
167,Cheia de Marra,Mc Livinho,Cheia de Marra,53,267795,2016-06-08,1,0.588,0.497,8,-6.978,0,0.189,0.67,0.000603,0.243,0.511,71.85,4,funk
168,Cara Bacana,MC G15,Cara Bacana,59,232727,2017-05-03,1,0.599,0.512,4,-2.578,1,0.0641,0.0711,0.0,0.0816,0.725,87.838,5,funk
169,Automaticamente,Dennis DJ,Dennis Dj Apresenta: Funk Now,57,187839,2016-09-22,5,0.918,0.907,0,0.04,0,0.0812,0.0192,3.36e-06,0.0637,0.839,132.076,4,funk
170,Solo Seduzente,Dani Russo,Solo Seduzente,44,125989,2017-08-19,1,0.669,0.5,4,-9.021,0,0.414,0.202,0.0,0.346,0.753,128.179,4,funk
171,Tic Tac,Lucas Lucco,Tic Tac,50,170709,2017-08-04,1,0.923,0.488,0,-2.817,1,0.179,0.214,0.0,0.165,0.585,129.944,4,funk
172,Mentalmente,Naiara Azevedo,Mentalmente,55,160256,2017-07-14,1,0.71,0.609,0,-7.012,1,0.178,0.0254,0.0,0.624,0.501,127.867,4,funk
173,Ritmo Mexicano,Mc Gw,Ritmo Mexicano,60,190354,2017-07-22,1,0.687,0.872,10,-3.013,0,0.0983,0.126,0.00839,0.0906,0.706,179.991,4,funk
174,Bem gostosin,Delano,Não para,46,190028,2017-08-11,3,0.635,0.641,7,-1.407,1,0.377,0.374,6.56e-06,0.111,0.504,86.446,5,funk
175,Os Muleke É Liso,MC Rodolfinho,Os Muleke É Liso,50,232646,2014-10-23,1,0.837,0.709,1,-2.88,0,0.0489,0.0659,0.0,0.213,0.623,129.985,4,funk
176,Glamourosa (Rap Glamurosa),DJ Marlboro,Funk Brasil Relíquias (Vol. 1),0,207750,2017-05-12,5,0.811,0.754,7,-7.473,1,0.0391,0.0875,0.001,0.0876,0.932,130.042,4,funk
